@relation total.onoff-weka.filters.unsupervised.attribute.Remove-R28_clustered-weka.filters.unsupervised.attribute.Remove-R29-weka.filters.unsupervised.attribute.Remove-R17_clustered-weka.filters.unsupervised.attribute.Remove-R28-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R3

@attribute Day numeric
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute '03:OfficeOutlets* [kVA]' {0,1} 
@attribute '04:LivingRoomOutlets* [kVA]' {0,1}
@attribute '05:GuestBathOutlets* [kVA]' {0,1}
@attribute '06:MasterBathOutlets* [kVA]' {0,1}
@attribute '07:LivingRoomPatioLights* [kVA]' {0,1}
@attribute '08:GuestBathHallLights* [kVA]' {0,1}
@attribute '09:DiningRoomOutlets* [kVA]' {0,1}
@attribute '10:OutsideOutlets* [kVA]' {0,1}
@attribute '11:CellarLights* [kVA]' {0,1}
@attribute '14:WashingMachine* [kVA]' {0,1}
@attribute '16:DisposalDishwasher* [kVA]' {0,1}
@attribute '17:Microwave* [kVA]' {0,1}
@attribute '18:KitchenLights* [kVA]' {0,1}
@attribute '19:BedroomOutlets* [kVA]' {0,1}
@attribute '20:BedroomLights* [kVA]' {0,1}
@attribute '21:MasterOutlets* [kVA]' {0,1}
@attribute '22:MasterLights* [kVA]' {0,1}
@attribute '24:CounterOutlets1* [kVA]' {0,1}
@attribute '25:CounterOutlets2* [kVA]' {0,1}
@attribute '26:KitchenOutlets* [kVA]' {0,1}

@data
1,173700,3.44937,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
1,173600,2.7951,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,173500,2.07958,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
1,173400,2.93877,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
1,173300,2.79067,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,173200,2.16558,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,173100,1.97443,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
1,173000,2.38408,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
1,172900,3.40115,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
1,172800,3.3967,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
1,172700,3.37865,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
1,172600,2.86405,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,172500,1.90473,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,172400,1.84992,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,172300,1.84417,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,172200,1.73557,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,172100,1.67217,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,172000,1.65698,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,171900,1.48478,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,171800,1.49172,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,171700,1.72007,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,171600,1.88522,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,171500,1.83442,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,171400,1.77182,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,171300,1.75925,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,171200,1.78388,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,171100,1.81563,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,171000,1.7699,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,170900,1.78972,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,170800,1.77315,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,170700,1.77887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,170600,1.54385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,170500,1.5334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,170400,1.53272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,170300,1.55065,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,170200,1.55058,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,170100,1.54575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,170000,1.55458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,165900,1.56867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,165800,1.59402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,165700,1.66023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,165600,1.54252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,165500,1.15033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,165400,1.15575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,165300,1.15577,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,165200,1.15912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,165100,1.16222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,165000,1.16328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,164900,1.15843,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,164800,1.16453,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,164700,1.1797,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,164600,1.61217,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,164500,1.66963,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,164400,1.66158,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,164300,1.60338,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,164200,1.4875,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,164100,1.53145,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,164000,1.41885,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,163900,1.38575,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,163800,1.3866,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,163700,1.39613,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,163600,1.20552,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,163500,1.25608,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,163400,1.24575,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,163300,1.3227,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,163200,1.32273,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,163100,1.30828,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,163000,1.35985,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,162900,1.3904,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,162800,1.33677,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,162700,1.34298,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,162600,1.33373,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,162500,1.84243,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,162400,1.34023,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,162300,1.33508,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,162200,1.32627,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,162100,1.33425,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,162000,1.29972,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,161900,1.29135,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,161800,1.30572,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,161700,1.34163,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,161600,1.3635,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,161500,1.66445,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,161400,1.67617,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,161300,1.6732,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,161200,1.6727,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,161100,1.67612,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,161000,1.67345,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,160900,1.6767,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,160800,1.66183,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,160700,1.67075,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,160600,1.64785,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,160500,1.68662,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,160400,1.67698,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,160300,1.81737,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,160200,1.83387,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,160100,1.75568,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,160000,1.76788,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,155900,1.74772,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,155800,1.78637,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,155700,1.81727,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,155600,1.83787,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,155500,1.98015,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,155400,1.44672,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,155300,1.4888,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,155200,1.48077,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,155100,1.38928,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,155000,1.39988,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,154900,1.32908,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,154800,1.29182,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,154700,1.3833,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,154600,1.45308,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,154500,1.38842,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1,154400,2.07742,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1,154300,2.07482,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,154200,1.49553,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,154100,1.47443,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,154000,1.56783,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,153900,1.51838,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1,153800,1.49045,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1,153700,1.79767,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,153600,1.39647,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,153500,1.59812,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,153400,1.51717,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,153300,1.49228,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,153200,1.43492,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,153100,1.46952,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,153000,1.41717,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,152900,1.35447,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,152800,1.36583,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,152700,1.30178,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,152600,1.30578,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,152500,1.30267,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,152400,1.33128,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,152300,1.34298,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,152200,1.39077,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,152100,1.3885,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,152000,1.3989,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,151900,1.39413,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,151800,1.39995,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,151700,1.4015,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,151600,1.39897,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,151500,1.39378,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,151400,1.73975,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,151300,1.82277,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,151200,1.72755,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,151100,1.71023,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,151000,1.70725,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,150900,1.34925,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,150800,1.29368,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,150700,1.27577,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,150600,1.1936,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,150500,1.17563,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,150400,1.16948,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,150300,1.18912,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,150200,1.18937,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,150100,1.24572,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,150000,1.32478,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,145900,1.37308,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,145800,1.47163,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,145700,1.46912,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,145600,1.51457,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,145500,1.54343,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,145400,1.59032,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,145300,1.32627,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,145200,0.953217,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,145100,0.877333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,145000,0.859617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,144900,0.793083,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,144800,0.75475,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1,144700,0.724033,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1,144600,0.736083,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1,144500,0.735683,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,144400,0.719867,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,144300,0.721967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,144200,0.69135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,144100,0.64885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,144000,0.649883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,143900,0.647117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,143800,0.6422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,143700,0.649433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,143600,0.645417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,143500,0.650533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,143400,0.6573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,143300,0.663067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,143200,0.58115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,143100,0.5539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,143000,0.457933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,142900,0.46235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,142800,0.463767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,142700,0.460767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,142600,0.4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,142500,0.459383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,142400,0.465017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,142300,0.461617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,142200,0.456333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,142100,0.457717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,142000,0.471517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,141900,0.3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,141800,0.327333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,141700,0.327483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,141600,0.32735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,141500,0.328033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,141400,0.326817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,141300,0.489267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,141200,0.765717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,141100,0.76615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,141000,0.77795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,140900,0.75935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,140800,0.776067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,140700,0.773167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,140600,0.7666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,140500,0.779667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,140400,0.788933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,140300,0.854567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,140200,0.88035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,140100,0.87635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,140000,0.88755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,135900,0.8836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,135800,0.908633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,135700,0.888617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,135600,0.915233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,135500,0.935017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,135400,0.949767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,135300,0.993767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,135200,0.987333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,135100,0.4611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,135000,0.453783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,134900,0.455917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,134800,0.4557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,134700,0.454217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,134600,0.452633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,134500,0.4565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,134400,0.487583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,134300,0.561333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,134200,0.5528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,134100,0.552133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,134000,0.5592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,133900,0.55825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,133800,0.560383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,133700,0.553683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,133600,0.561167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,133500,0.56905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,133400,0.56885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,133300,0.551317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,133200,0.550767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,133100,0.556217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,133000,0.5604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,132900,0.54405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,132800,0.448717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,132700,0.447533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,132600,0.456583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,132500,0.449283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,132400,0.451033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,132300,0.442733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,132200,0.442183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,132100,0.447183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,132000,0.440417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,131900,0.445333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,131800,0.4277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,131700,0.429417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,131600,0.4307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,131500,0.4363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,131400,0.437017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
