@relation total.ref.onoff-weka.filters.unsupervised.attribute.Remove-R3

@attribute Day numeric
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute '03:OfficeOutlets* [kVA]' {0,1}
@attribute '04:LivingRoomOutlets* [kVA]'{0,1}
@attribute '05:GuestBathOutlets* [kVA]' {0,1}
@attribute '06:MasterBathOutlets* [kVA]'{0,1}
@attribute '07:LivingRoomPatioLights* [kVA]'{0,1}
@attribute '08:GuestBathHallLights* [kVA]'{0,1}
@attribute '09:DiningRoomOutlets* [kVA]' {0,1}
@attribute '10:OutsideOutlets* [kVA]' {0,1}
@attribute '11:CellarLights* [kVA]' {0,1}
@attribute '14:WashingMachine* [kVA]'{0,1}
@attribute '16:DisposalDishwasher* [kVA]'{0,1}
@attribute '17:Microwave* [kVA]'{0,1}
@attribute '18:KitchenLights* [kVA]'{0,1}
@attribute '19:BedroomOutlets* [kVA]'{0,1}
@attribute '20:BedroomLights* [kVA]'{0,1}
@attribute '21:MasterOutlets* [kVA]'{0,1}
@attribute '22:MasterLights* [kVA]'{0,1}
@attribute '24:CounterOutlets1* [kVA]'{0,1}
@attribute '25:CounterOutlets2* [kVA]'{0,1}
@attribute '26:KitchenOutlets* [kVA]'{0,1}

@data
0,200000,0.480397,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
0,195900,0.48424,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
0,195800,0.432947,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
0,195700,0.446554,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
0,195600,0.751171,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
0,195500,1.25588,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
0,195400,0.631354,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
0,195300,0.621007,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
0,195200,0.620833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
0,195100,0.619917,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
0,195000,0.626223,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
0,194900,0.641323,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
0,194800,0.612954,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
0,194700,0.618166,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
0,194600,0.617953,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
0,194500,0.629436,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
0,194400,0.618223,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
0,194300,0.619056,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
0,194200,0.617283,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
0,194100,0.621191,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
0,194000,0.715684,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
0,193900,0.85615,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
0,193800,0.844089,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
0,193700,0.90844,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
0,193600,0.876846,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
0,193500,0.776556,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
0,193400,0.561217,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,193300,0.32419,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,193200,0.373936,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,193100,0.349873,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,193000,0.377803,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,192900,0.394583,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
0,192800,0.35445,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,192700,0.36995,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,192600,0.364823,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,192500,0.378273,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,192400,0.37512,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,192300,0.350137,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,192200,0.425733,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,192100,0.443003,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,192000,0.413919,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,191900,0.415841,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,191800,0.409166,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,191700,0.398137,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,191600,0.10884,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,191500,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,191400,0.248653,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,191300,0.337947,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
0,191200,0.612077,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
0,191100,0.833266,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
0,191000,0.483257,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
0,190900,0.520216,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
0,190800,0.666163,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
0,190700,0.700156,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
0,190600,0.702517,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
0,190500,0.89836,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
0,190400,0.880887,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
0,190300,0.886373,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
0,190200,0.59014,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
0,190100,0.506046,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
0,190000,0.978301,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
0,185900,1.16079,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
0,185800,0.945891,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
0,185700,0.917271,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
0,185600,0.81295,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
0,185500,0.807146,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,185400,1.53598,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,185300,1.0454,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,185200,0.711833,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,185100,0.64937,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,185000,0.516808,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,184900,0.509837,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,184800,0.616817,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,184700,0.761467,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,184600,0.465102,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,184500,0.421234,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,184400,0.426207,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,184300,0.441616,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
0,184200,0.464433,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,184100,0.472518,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,184000,0.253953,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0,183900,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0,183800,0.12387,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,183700,0.355503,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0,183600,0.337286,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0,183500,0.479053,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
0,183400,0.35099,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
0,183300,0.32084,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,183200,0.323646,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
0,183100,0.33631,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,183000,0.246899,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,182900,0.22352,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,182800,0.297137,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,182700,0.30258,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,182600,0.292037,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,182500,0.283449,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,182400,0.298703,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,182300,0.29312,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,182200,0.205006,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,182100,0.142566,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,182000,0.278353,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,181900,0.276376,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,181800,0.355724,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,181700,0.344433,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,181600,0.33955,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,181500,0.33274,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,181400,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,181300,0.067571,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,181200,0.239757,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,181100,0.212257,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,181000,0.21463,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,180900,0.18882,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,180800,0.202056,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,180700,0.181693,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,180600,0.181347,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,180500,0.17854,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,180400,0.162294,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,180300,0.172471,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,180200,0.274386,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,180100,0.220216,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,180000,0.026363,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,175900,0.089433,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0,175800,0.745071,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0,175700,0.85637,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,175600,0.105313,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,175500,0.034304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,175400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,175300,0.498571,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,175200,1.29129,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,175100,1.70445,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,175000,0.40546,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,174900,0.052943,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,174800,0.085357,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,174700,0.079173,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,174600,0.07832,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,174500,0.086921,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,174400,0.09674,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,174300,0.101657,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,174200,0.059163,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,174100,0.09072,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,174000,0.084151,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,173900,0.102354,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,173800,0.078187,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,173700,0.126753,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,173600,0.102333,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,173500,0.58857,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,173400,0.30957,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,173300,0.807913,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,173200,0.119127,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,173100,0.104903,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,173000,0.080996,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,172900,0.10496,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,172800,0.070514,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,172700,0.07127,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,172600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,172500,0.063356,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,172400,0.073673,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,172300,0.08393,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,172200,0.06029,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,172100,0.074867,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,172000,0.09657,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,171900,0.331824,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,171800,0.343293,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,171700,0.439213,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,171600,0.400449,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,171500,0.298277,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,171400,0.159557,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,171300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,171200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,171100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,171000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,170900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,170800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,170700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,170600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,170500,0.086227,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,170400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,170300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,170200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,170100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,170000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,165900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,165800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,165700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,165600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,165500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,165400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,165300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,165200,0.199774,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,165100,0.71806,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,165000,0.351933,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,164900,0.25856,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,164800,0.15772,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,164700,0.145284,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,164600,0.136539,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,164500,0.130854,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,164400,0.159934,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,164300,0.16129,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,164200,0.164523,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,164100,0.165784,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,164000,0.17767,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,163900,0.17482,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,163800,0.180784,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,163700,0.163354,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,163600,0.17257,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,163500,0.183617,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,163400,0.190254,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,163300,0.153586,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,163200,0.163474,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,163100,0.179624,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,163000,0.201,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,162900,0.155656,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,162800,0.179207,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,162700,0.167963,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,162600,0.159699,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,162500,0.164754,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,162400,0.08269,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,162300,0.075737,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,162200,0.149409,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,162100,0.15405,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,162000,0.18137,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,161900,0.161456,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,161800,0.145564,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,161700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,161600,0.094484,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,161500,0.129176,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,161400,0.1224,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,161300,0.122703,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,161200,0.089651,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,161100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,161000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,160900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,160800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,160700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,160600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,160500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,160400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,160300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,160200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,160100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,155900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,155800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,155700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,155600,0.181057,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,155500,0.204587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,155400,0.140986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,155300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,155200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,155100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,155000,0.572034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,154900,0.504616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,154800,0.06822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,154700,0.075668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,154600,0.1312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,154500,0.172483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,154400,0.047654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,154300,0.136983,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,154200,0.087591,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,154100,0.059604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,154000,0.052256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,153900,0.075396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,153800,0.070983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,153700,0.059597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,153600,0.07663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,153500,0.008806,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,153400,0.109887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,153300,0.184907,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,153200,0.092053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,153100,0.087814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
