'refinedUse ',' dow ',' phase ',Day,' Time','use [kW]',Cluster
0.614783,3,0,1,20530,1.466533,cluster13
0.015283,6,0,0,16090,0.516533,cluster5
0.196432,2,2,1,5560,0.464533,cluster5
0,0,0,0,19000,0.95885,cluster3
1.91252,1,0,1,14590,2.719533,cluster17
0.610116,3,0,1,20520,1.464983,cluster13
0.017249,6,0,0,16080,0.51635,cluster5
0.183683,2,2,1,5550,0.49725,cluster5
1.90135,1,0,1,14580,2.720617,cluster17
0.62175,3,0,1,20510,1.457433,cluster13
2.4516,1,1,1,0,3.272633,cluster15
0.015117,6,0,0,16070,0.516583,cluster5
0.214199,2,2,1,5540,0.535883,cluster5
0.815368,6,1,0,1100,0.9914,cluster9
1.32458,1,0,1,14570,2.12645,cluster17
1.4204,1,0,1,23590,2.24515,cluster15
0.017917,6,0,0,16060,0.516367,cluster5
0.188167,2,2,1,5530,0.5385,cluster5
0.649,6,1,0,1090,0.804433,cluster9
1.19653,1,0,1,14560,2.017217,cluster15
0.945899,1,0,1,23580,1.77295,cluster15
0.021766,6,0,0,16050,0.52465,cluster5
0.198916,2,2,1,5520,0.53635,cluster5
0.753233,6,1,0,1080,0.905483,cluster9
1.18822,1,0,1,14550,2.1028,cluster15
0.956333,1,0,1,23570,1.78825,cluster15
0.057116,6,0,0,16040,0.479683,cluster5
0.208933,2,2,1,5510,0.537,cluster5
0.734584,6,1,0,1070,0.892317,cluster9
1.26273,1,0,1,14540,1.687483,cluster15
0.954133,1,0,1,23560,1.782383,cluster15
0.094749,6,0,0,16030,0.378433,cluster5
0.634584,6,1,0,1060,0.803967,cluster9
1.62737,1,0,1,14530,1.917133,cluster17
0.887533,1,0,1,23550,1.858983,cluster15
0.108834,6,0,0,16020,0.29115,cluster5
0.829367,6,1,0,1050,0.9862,cluster9
1.6401,1,0,1,14520,1.92455,cluster17
1.07477,1,0,1,23540,2.072267,cluster15
0.106884,6,0,0,16010,0.29065,cluster5
0.653284,6,1,0,1040,0.8056,cluster9
1.3844,1,0,1,14510,1.678967,cluster17
1.2136,1,0,1,23530,2.2232,cluster15
0.624066,6,1,0,1030,0.8061,cluster9
0.386684,4,0,1,21000,1.844817,cluster15
1.01873,1,0,1,23520,2.04025,cluster15
0.972649,6,1,0,1020,1.15435,cluster9
0.38985,4,0,1,20590,1.840533,cluster15
0.871616,1,0,1,23510,1.905167,cluster15
0.872317,6,1,0,1010,1.052267,cluster9
0.3747,4,0,1,20580,1.85155,cluster15
0.384084,4,0,1,20570,1.843417,cluster15
0.405183,4,0,1,20560,1.840683,cluster15
0.389667,4,0,1,20550,1.8361,cluster15
0.388383,4,0,1,20540,1.848217,cluster15
0.3756,4,0,1,20530,1.861283,cluster15
0.399851,4,0,1,20520,1.736567,cluster15
0.4038,4,0,1,20510,1.726717,cluster15
1.05195,5,0,1,15100,1.331933,cluster15
0.67775,3,0,1,14000,0.948333,cluster4
1.06658,5,0,1,15090,1.353933,cluster15
0.668401,3,3,1,13590,0.9448,cluster4
1.04388,5,0,1,15080,1.332417,cluster15
0.77182,3,3,1,13580,1.04587,cluster4
1.0192,5,0,1,15070,1.293933,cluster15
0.383183,1,1,1,90,1.46125,cluster11
0.778087,3,3,1,13570,1.05287,cluster4
0.916917,5,0,1,15060,1.2135,cluster15
0.3798,1,1,1,80,1.44355,cluster11
0.63592,3,3,1,13560,1.25457,cluster4
0.6756,5,0,1,15050,0.97165,cluster15
1.16973,1,1,1,70,2.17843,cluster11
0.533436,3,3,1,13550,1.59327,cluster4
0.691649,5,0,1,15040,0.973033,cluster15
0.324367,1,1,1,60,1.3535,cluster11
0.540597,3,3,1,13540,1.70008,cluster4
0.6989,5,0,1,15030,0.977533,cluster15
0.330283,1,1,1,50,1.35425,cluster11
0.547836,3,3,1,13530,1.69057,cluster4
0.697616,5,0,1,15020,0.977533,cluster15
0.288671,1,1,1,40,1.33142,cluster11
0.536913,3,3,1,13520,1.72648,cluster4
0.644867,5,0,1,15010,0.942217,cluster15
0.489682,1,1,1,30,1.52475,cluster11
0.552853,3,3,1,13510,1.71552,cluster4
0.943986,1,1,1,20,2.01602,cluster11
2.25305,1,1,1,10,3.37023,cluster11
0.498833,3,0,1,20000,1.670617,cluster13
2.29703,1,1,1,0,3.31288,cluster11
0.757117,3,0,1,19590,1.86285,cluster13
0.942366,3,0,1,19580,2.020283,cluster13
0.925584,3,0,1,19570,2.004267,cluster13
0.174201,2,2,1,5000,1.1496,cluster13
0.763516,3,0,1,19560,1.847417,cluster13
0.189318,2,2,1,4590,1.14735,cluster13
0.496767,3,0,1,19550,1.670867,cluster13
0.188899,2,2,1,4580,1.146533,cluster13
0.349967,3,0,1,19540,1.977717,cluster13
0.528783,6,0,0,15100,1.226867,cluster15
0.165449,2,2,1,4570,1.152133,cluster13
0.504513,4,0,1,14000,1.53853,cluster15
0.059883,3,0,1,19530,1.679033,cluster13
0.445884,6,0,0,15090,1.47415,cluster15
0.170151,2,2,1,4560,1.145767,cluster13
0.488933,4,3,1,13590,1.50475,cluster15
0.023549,3,0,1,19520,1.649933,cluster13
0.445267,6,0,0,15080,1.447683,cluster15
0.166,2,2,1,4550,1.141183,cluster13
0.491866,4,3,1,13580,1.52405,cluster15
0.010216,3,0,1,19510,1.6261,cluster13
0.4487,6,0,0,15070,1.46255,cluster15
0.176467,2,2,1,4540,1.140617,cluster13
0.318834,2,1,1,90,0.845383,cluster15
0.506136,4,3,1,13570,1.53867,cluster15
0.440017,6,0,0,15060,1.47655,cluster15
0.17355,2,2,1,4530,1.140567,cluster13
0.34995,2,1,1,80,0.840267,cluster15
0.521197,4,3,1,13560,1.62453,cluster15
1.26865,5,1,0,2000,2.422417,cluster17
0.434784,0,1,0,500,0.913417,cluster15
0.430649,6,0,0,15050,1.4584,cluster15
0.155749,2,2,1,4520,1.144133,cluster13
0.532499,2,1,1,70,0.981183,cluster15
0.53042,4,3,1,13550,1.63707,cluster15
1.25442,5,1,0,1590,2.401483,cluster12
0.496184,0,1,0,490,0.976433,cluster15
0.442633,6,0,0,15040,1.4842,cluster15
0.230967,2,2,1,4510,1.1249,cluster13
0.501133,2,1,1,60,0.95265,cluster15
0.51575,4,3,1,13540,1.6703,cluster15
1.24993,5,1,0,1580,2.379817,cluster12
0.577499,0,1,0,480,1.057633,cluster15
0.451466,6,0,0,15030,1.471483,cluster15
0.487917,2,1,1,50,0.931717,cluster15
0.460733,4,3,1,13530,2.12285,cluster15
1.31567,5,1,0,1570,2.160367,cluster12
1.95357,0,1,0,470,2.431333,cluster15
0.447817,6,0,0,15020,1.45985,cluster15
0,4,3,1,11000,1.081567,cluster5
0.759269,2,1,1,40,1.03247,cluster15
0.490729,4,3,1,13520,1.66893,cluster15
1.42308,5,1,0,1560,1.946283,cluster12
1.9214,0,1,0,460,2.4078,cluster15
0.446182,6,0,0,15010,1.453633,cluster15
0,4,3,1,10590,1.072633,cluster5
0.699867,2,1,1,30,0.978683,cluster15
0.476504,4,3,1,13510,1.65567,cluster15
1.42573,5,1,0,1550,1.948367,cluster12
0.756634,0,1,0,450,1.24075,cluster15
0,4,3,1,10580,1.084267,cluster5
0.648151,2,1,1,20,0.91635,cluster15
1.36328,5,1,0,1540,1.793117,cluster12
0.484051,0,1,0,440,0.971767,cluster15
0,4,3,1,10570,1.087583,cluster5
0.643467,2,1,1,10,0.918217,cluster15
0.463517,4,0,1,20000,1.464183,cluster13
1.24355,5,1,0,1530,1.7062,cluster12
1.66693,0,1,0,430,2.1571,cluster15
0,4,3,1,10560,1.077283,cluster5
0.629501,2,1,1,0,0.913767,cluster15
0.4537,4,0,1,19590,1.464167,cluster13
1.24657,5,1,0,1520,1.707717,cluster12
1.79278,0,1,0,420,2.282733,cluster15
0,4,3,1,10550,1.089283,cluster5
0.452816,4,0,1,19580,1.466283,cluster13
1.26608,5,1,0,1510,1.65595,cluster12
1.63227,0,1,0,410,2.12335,cluster15
0,4,3,1,10540,1.083283,cluster5
0.4577,4,0,1,19570,1.468583,cluster13
0,4,3,1,10530,1.088267,cluster5
0.455233,4,0,1,19560,1.4688,cluster13
0,4,3,1,10520,1.089717,cluster5
0.471667,4,0,1,19550,1.466083,cluster13
0,4,3,1,10510,1.0819,cluster5
0.47275,4,0,1,19540,1.466633,cluster13
0.454118,4,0,1,19530,1.469617,cluster13
0.110417,0,0,1,17000,0.2913,cluster5
1.33613,1,0,1,15500,1.966567,cluster55
0.447001,4,0,1,19520,1.474967,cluster13
1.31462,1,0,1,15490,1.96385,cluster55
0.544701,4,0,1,19510,1.733233,cluster13
0.9393,1,0,1,15480,1.591767,cluster55
0.610483,1,0,1,15470,1.260183,cluster15
1.7771,1,1,1,500,2.0723,cluster12
0.60185,1,0,1,15460,1.25095,cluster15
0.324267,1,1,1,490,0.594517,cluster12
1.0541,1,0,1,15450,1.710817,cluster55
0.513418,1,1,1,480,0.823117,cluster12
1.39722,1,0,1,15440,2.0231,cluster55
0.4323,1,1,1,470,0.700517,cluster11
1.3799,1,0,1,15430,2.030967,cluster55
0.499117,1,1,1,460,0.7654,cluster11
1.38983,1,0,1,15420,2.129933,cluster55
0.88525,1,1,1,450,1.344533,cluster15
1.319,1,0,1,15410,2.43095,cluster55
0.590467,1,1,1,440,1.508967,cluster15
0.514616,1,1,1,430,1.463033,cluster15
0.351533,1,1,1,420,1.270533,cluster15
0.459766,1,1,1,410,1.390767,cluster15
0.117717,3,3,1,10000,0.971283,cluster13
0.107866,3,3,1,9590,0.954383,cluster13
0.099467,3,3,1,9580,0.947817,cluster13
0.206917,3,3,1,9570,0.623,cluster13
0,6,0,0,19000,0.978633,cluster4
0.263517,3,3,1,9560,0.502367,cluster13
0,6,0,0,18590,0.9766,cluster4
0.199551,3,3,1,9550,0.570917,cluster13
0,6,0,0,18580,0.976033,cluster4
0.177467,3,3,1,9540,0.543383,cluster13
0,6,0,0,18570,0.973517,cluster4
0.172434,3,3,1,9530,0.525117,cluster13
0.028167,6,0,0,18560,0.965367,cluster4
0.15375,3,3,1,9520,0.5245,cluster13
0.058299,6,0,0,18550,0.9563,cluster4
0.159134,3,3,1,9510,0.52735,cluster13
0.056618,6,0,0,18540,0.956917,cluster4
0,6,0,0,18530,1.1485,cluster4
0,5,0,1,16000,0.944717,cluster5
0,6,0,0,18520,1.42738,cluster4
0,5,0,1,15590,0.800933,cluster5
0,6,0,0,18510,1.42848,cluster4
0,5,0,1,15580,0.844433,cluster5
0,5,0,1,15570,0.885333,cluster5
0.535349,5,1,1,1000,1.598283,cluster10
0.622433,0,0,0,23500,0.932017,cluster13
0.015882,5,0,1,15560,0.745883,cluster5
0.344266,5,1,1,590,1.4031,cluster10
0.654467,0,0,0,23490,0.809367,cluster13
0.034051,5,0,1,15550,0.50335,cluster5
0.499484,5,1,1,580,1.52675,cluster10
0.65405,0,0,0,23480,0.8112,cluster13
0.018234,5,0,1,15540,0.511467,cluster5
0.286633,5,1,1,570,1.338617,cluster10
0,4,3,1,10000,1.020783,cluster12
0.655433,0,0,0,23470,0.809983,cluster13
0.021668,5,0,1,15530,0.5135,cluster5
0.292633,5,1,1,560,1.334633,cluster10
0,4,3,1,9590,1.008367,cluster12
0.659935,0,0,0,23460,0.815267,cluster13
0.025367,5,0,1,15520,0.512717,cluster5
0.482549,5,1,1,550,1.531433,cluster10
0,4,3,1,9580,0.995067,cluster12
0.66235,0,0,0,23450,0.813433,cluster13
0.031116,5,0,1,15510,0.511417,cluster5
0.286401,5,1,1,540,1.32675,cluster10
0,4,3,1,9570,1.0767,cluster12
0.665366,0,0,0,23440,0.811067,cluster13
0,0,0,0,18590,0.9595,cluster3
0.398216,5,1,1,530,1.441583,cluster10
0,4,3,1,9560,1.072933,cluster12
0.6541,0,0,0,23430,0.814967,cluster13
0,0,0,0,18580,0.960933,cluster3
0.624534,3,0,1,20500,1.4575,cluster13
0.372734,5,1,1,520,1.408017,cluster10
0,4,3,1,9550,1.068733,cluster12
0.662533,0,0,0,23420,0.811383,cluster13
0,0,0,0,18570,0.959933,cluster3
0.625684,3,0,1,20490,1.45875,cluster13
0.287516,5,1,1,510,1.333217,cluster10
0,4,3,1,9540,1.00305,cluster12
0.658951,0,0,0,23410,0.815133,cluster13
0,0,0,0,18560,0.960283,cluster3
0.630649,3,0,1,20480,1.455983,cluster13
0,4,3,1,9530,0.98005,cluster12
0,0,0,0,18550,0.961433,cluster3
0.596483,3,0,1,20470,1.477317,cluster13
0,4,3,1,9520,0.970967,cluster12
0.193682,2,2,1,5500,0.537283,cluster5
0,0,0,0,18540,0.957067,cluster3
0.6132,3,0,1,20460,1.462617,cluster13
0,4,3,1,9510,0.987717,cluster12
0.198617,2,2,1,5490,0.532667,cluster5
0,0,0,0,18530,0.957517,cluster3
0.607083,3,0,1,20450,1.462183,cluster13
0.054033,2,2,1,5480,0.992133,cluster5
0,0,0,0,18520,0.956433,cluster3
0.609367,3,0,1,20440,1.457233,cluster13
0.107816,6,0,0,16000,0.291,cluster5
0.066667,2,2,1,5470,1.010333,cluster5
0,0,0,0,18510,0.959833,cluster3
0.911,1,0,1,14500,1.20865,cluster15
0.631701,3,0,1,20430,1.45285,cluster13
0.12005,6,0,0,15590,0.2886,cluster5
0.053733,2,2,1,5460,1.0153,cluster5
0,0,0,0,18500,0.95925,cluster3
0.9143,1,0,1,14490,1.21095,cluster15
0.642699,3,0,1,20420,1.452383,cluster13
0.128066,6,0,0,15580,0.292283,cluster5
0.051299,2,2,1,5450,1.010467,cluster5
0.919116,1,0,1,14480,1.2131,cluster15
0.577716,3,0,1,20410,1.54625,cluster13
0.870017,1,0,1,23500,1.869233,cluster15
0.11985,6,0,0,15570,0.290933,cluster5
0.060685,2,2,1,5440,1.014967,cluster5
0.915866,1,0,1,14470,1.195733,cluster15
0.890216,1,0,1,23490,1.940983,cluster15
0.120533,6,0,0,15560,0.288133,cluster5
0.019868,2,2,1,5430,1.071567,cluster5
1.49012,1,0,1,14460,1.6535,cluster17
0.835833,1,0,1,23480,1.879817,cluster15
0.116517,6,0,0,15550,0.2879,cluster5
0,2,2,1,5420,1.1141,cluster5
1.65376,1,0,1,14450,1.814883,cluster17
0.642918,1,0,1,23470,1.68435,cluster15
0.15945,6,0,0,15540,0.278267,cluster5
0,2,2,1,5410,1.120883,cluster5
1.63267,1,0,1,14440,1.800517,cluster17
0.64925,1,0,1,23460,1.74395,cluster15
0.184532,6,0,0,15530,0.273067,cluster5
0.926866,1,0,1,14430,1.0983,cluster15
0.660568,1,0,1,23450,1.818067,cluster15
0.184583,6,0,0,15520,0.273233,cluster5
0.940667,1,0,1,14420,1.09775,cluster15
0.752017,1,0,1,23440,1.370167,cluster15
0.184084,6,0,0,15510,0.273117,cluster5
0.920133,1,0,1,14410,1.095333,cluster15
0.73835,1,0,1,23430,1.209517,cluster15
0.414699,4,0,1,20500,1.738983,cluster15
0.705866,1,0,1,23420,1.17045,cluster15
0.412117,4,0,1,20490,1.729317,cluster15
0.604583,1,0,1,23410,1.074333,cluster15
0.409651,4,0,1,20480,1.75,cluster15
0.44105,4,0,1,20470,1.7735,cluster15
0.46545,4,0,1,20460,1.462533,cluster15
0.452333,4,0,1,20450,1.498317,cluster15
0.454984,4,0,1,20440,1.502733,cluster15
0.439585,4,0,1,20430,1.506417,cluster15
0.466633,4,0,1,20420,1.494933,cluster15
0.445984,4,0,1,20410,1.503517,cluster15
0.332633,6,2,0,6000,0.785417,cluster13
0.317983,6,2,0,5590,0.796633,cluster13
0.331283,6,2,0,5580,0.7956,cluster13
0.633916,5,0,1,15000,0.912983,cluster15
0.56552,3,3,1,13500,1.72102,cluster4
0.327851,6,2,0,5570,0.797167,cluster13
0.595083,5,0,1,14590,0.89,cluster15
0.559013,3,3,1,13490,1.72603,cluster4
0.33805,6,2,0,5560,0.79535,cluster13
1.24095,5,0,1,14580,1.530983,cluster17
0.502197,3,3,1,13480,1.66868,cluster4
0.332,6,2,0,5550,0.8146,cluster13
1.45413,5,0,1,14570,1.73645,cluster55
3.00602,1,0,1,23590,3.37357,cluster11
0.535363,3,3,1,13470,1.64468,cluster4
0.326866,6,2,0,5540,0.862633,cluster13
0.883617,5,0,1,14560,1.159033,cluster55
1.37787,1,0,1,23580,1.76592,cluster11
0.548897,3,3,1,13460,1.62998,cluster4
0.333916,6,2,0,5530,0.763733,cluster13
0.75215,5,0,1,14550,1.028183,cluster15
0.406433,1,0,1,23570,0.77455,cluster11
0.546037,3,3,1,13450,1.62517,cluster4
0.332733,6,2,0,5520,0.76435,cluster13
0.543516,5,0,1,14540,0.823933,cluster15
0.414183,1,0,1,23560,0.798783,cluster11
0.55402,3,3,1,13440,1.63282,cluster4
0.3347,6,2,0,5510,0.7667,cluster13
0.564917,5,0,1,14530,0.855583,cluster15
0.415416,1,0,1,23550,0.78695,cluster11
0.558947,3,3,1,13430,1.63898,cluster4
0.632067,5,0,1,14520,0.92535,cluster15
0.412699,1,0,1,23540,0.79075,cluster11
0.608397,3,3,1,13420,1.68978,cluster4
0.545017,5,0,1,14510,0.8255,cluster15
0.417133,1,0,1,23530,0.79025,cluster11
0.596853,3,3,1,13410,1.68482,cluster4
0.412533,1,0,1,23520,0.785683,cluster11
0.847168,6,3,0,12010,1.98515,cluster11
0.400033,1,0,1,23510,0.776933,cluster11
0.856766,6,3,0,12000,2.00233,cluster11
0.007667,3,0,1,19500,1.65115,cluster13
0.4465,1,0,1,23500,0.8098,cluster11
0.65365,6,3,0,11590,1.79273,cluster12
0.015068,3,0,1,19490,1.648817,cluster13
0.32304,6,3,0,11580,1.4743,cluster12
0.63655,3,0,1,19480,2.252567,cluster13
0.076607,6,3,0,11570,1.22582,cluster12
0.740985,3,0,1,19470,2.362467,cluster13
0.231216,2,2,1,4500,1.125367,cluster13
0.065104,6,3,0,11560,1.23708,cluster12
0.733133,3,0,1,19460,2.362883,cluster13
0.230802,2,2,1,4490,1.124917,cluster13
0.064506,6,3,0,11550,1.23355,cluster12
0.467533,3,0,1,19450,2.087183,cluster13
0.230134,2,2,1,4480,1.125117,cluster13
0.084503,6,3,0,11540,1.2246,cluster12
0.356883,3,0,1,19440,2.01875,cluster13
0.452768,6,0,0,15000,1.46295,cluster15
0.2296,2,2,1,4470,1.125733,cluster13
0.487353,4,3,1,13500,1.64272,cluster15
0.057537,6,3,0,11530,1.22208,cluster12
0.387666,3,0,1,19430,1.882867,cluster13
0.440184,6,0,0,14590,1.463967,cluster15
0.230416,2,2,1,4460,1.125633,cluster13
0.481353,4,3,1,13490,1.63092,cluster15
0.067622,6,3,0,11520,1.22907,cluster12
0.38615,3,0,1,19420,1.883117,cluster13
0.446733,6,0,0,14580,1.467117,cluster15
0.189534,2,2,1,4450,1.173217,cluster13
0.514286,4,3,1,13480,1.66252,cluster15
0.392517,3,0,1,19410,1.889617,cluster13
0.450899,6,0,0,14570,1.46775,cluster15
0.069933,2,2,1,4440,1.50865,cluster13
0.49252,4,3,1,13470,1.65732,cluster15
0.450033,6,0,0,14560,1.477567,cluster15
0.069433,2,2,1,4430,1.508233,cluster13
0.499237,4,3,1,13460,1.65837,cluster15
1.25725,5,1,0,1500,1.607817,cluster12
0.42115,0,1,0,400,0.90815,cluster15
0.448867,6,0,0,14550,1.48545,cluster15
0.060834,2,2,1,4420,1.512117,cluster13
0.499729,4,3,1,13450,1.65763,cluster15
1.23495,5,1,0,1490,1.50955,cluster12
1.0338,0,1,0,390,1.51735,cluster15
0.441333,6,0,0,14540,1.484233,cluster15
0.070283,2,2,1,4410,1.517417,cluster13
0.474936,4,3,1,13440,1.65692,cluster15
1.2316,5,1,0,1480,1.50555,cluster12
1.7864,0,1,0,380,2.273283,cluster15
0.466251,6,0,0,14530,1.474933,cluster15
0.473747,4,3,1,13430,1.63963,cluster15
1.1359,5,1,0,1470,1.677217,cluster12
1.79773,0,1,0,370,2.308383,cluster15
0.525333,6,0,0,14520,1.36685,cluster15
0,4,3,1,10500,1.083283,cluster5
0.48963,4,3,1,13420,1.65933,cluster15
1.08232,5,1,0,1460,1.892517,cluster12
1.4972,0,1,0,360,1.986883,cluster15
0.531099,6,0,0,14510,1.408233,cluster15
0,4,3,1,10490,1.080567,cluster5
0.510467,4,3,1,13410,1.5954,cluster15
1.05785,5,1,0,1450,1.867317,cluster12
0.488434,0,1,0,350,0.973417,cluster15
0,4,3,1,10480,1.087983,cluster5
1.02888,5,1,0,1440,1.811817,cluster12
0.424033,0,1,0,340,0.916467,cluster15
0,4,3,1,10470,1.08945,cluster5
0.7272,4,0,1,19500,1.927233,cluster13
1.02352,5,1,0,1430,1.816517,cluster12
0.421901,0,1,0,330,0.9094,cluster15
0,4,3,1,10460,1.073967,cluster5
0.724383,4,0,1,19490,1.914383,cluster13
1.01748,5,1,0,1420,1.806483,cluster12
1.72662,0,1,0,320,2.2176,cluster15
0,4,3,1,10450,1.078383,cluster5
0.420317,4,0,1,19480,1.6171,cluster13
1.00897,5,1,0,1410,1.807733,cluster12
1.8018,0,1,0,310,2.296867,cluster15
0,4,3,1,10440,1.082167,cluster5
0.375118,4,0,1,19470,1.566967,cluster13
0,4,3,1,10430,1.086833,cluster5
0.372083,4,0,1,19460,1.5712,cluster13
0,4,3,1,10420,1.073967,cluster5
0.383367,4,0,1,19450,1.5705,cluster13
0,4,3,1,10410,1.0739,cluster5
0.384051,4,0,1,19440,1.573617,cluster13
0.387366,4,0,1,19430,1.577783,cluster13
1.3037,1,0,1,15400,2.41615,cluster55
0.387501,4,0,1,19420,1.576783,cluster13
1.3133,1,0,1,15390,2.393667,cluster55
0.381466,4,0,1,19410,1.577883,cluster13
0.720432,1,0,1,15380,1.834733,cluster55
0,2,2,1,4590,0.446,cluster13
0.585016,1,0,1,15370,1.684283,cluster15
0.168466,2,2,1,4580,0.820167,cluster13
0.57655,1,0,1,15360,1.69985,cluster15
0.187749,2,2,1,4570,0.855583,cluster13
1.25737,1,0,1,15350,2.41745,cluster55
0.116083,2,2,1,4560,0.859283,cluster13
1.41543,1,0,1,15340,2.416283,cluster55
0.016834,2,2,1,4550,0.868867,cluster13
1.4505,1,0,1,15330,1.750983,cluster55
0.118368,2,2,1,4540,0.957517,cluster13
1.43297,1,0,1,15320,1.734867,cluster55
0.097301,2,2,1,4530,0.951067,cluster13
1.4187,1,0,1,15310,1.7168,cluster55
0.096801,2,2,1,4520,0.949167,cluster13
0.124785,2,2,1,4510,0.977317,cluster13
0.109651,2,2,1,4500,0.970267,cluster13
0.155616,3,3,1,9500,0.528783,cluster13
0.1571,3,3,1,9490,0.5302,cluster13
0.16755,3,3,1,9480,0.526083,cluster13
0.167917,3,3,1,9470,0.527283,cluster13
0,6,0,0,18500,1.4368,cluster4
0.17245,3,3,1,9460,0.52255,cluster13
0,6,0,0,18490,1.33023,cluster4
0.151734,3,3,1,9450,0.571067,cluster13
0,6,0,0,18480,1.33457,cluster4
0.159917,3,3,1,9440,0.62465,cluster13
0,6,0,0,18470,1.43102,cluster4
0.15515,3,3,1,9430,0.630117,cluster13
0,6,0,0,18460,1.43015,cluster4
0.157984,3,3,1,9420,0.629417,cluster13
0,6,0,0,18450,1.43022,cluster4
0.155916,3,3,1,9410,0.6314,cluster13
0,6,0,0,18440,1.41638,cluster4
0,6,0,0,18430,1.44293,cluster4
0.0282,5,0,1,15500,0.512867,cluster5
0,6,0,0,18420,1.44262,cluster4
0.038767,5,0,1,15490,0.51145,cluster5
0,6,0,0,18410,1.43422,cluster4
0.0227,5,0,1,15480,0.511267,cluster5
0.020316,5,0,1,15470,0.510067,cluster5
0.497301,5,1,1,500,1.564517,cluster10
0.655034,0,0,0,23400,0.814417,cluster13
0.016584,5,0,1,15460,0.511517,cluster5
0.297434,5,1,1,490,1.354033,cluster10
0.66165,0,0,0,23390,0.814233,cluster13
0.015883,5,0,1,15450,0.51005,cluster5
0.296118,5,1,1,480,1.420617,cluster10
0.644634,0,0,0,23380,0.814483,cluster13
0.0171,5,0,1,15440,0.509017,cluster5
0.502699,5,1,1,470,1.637583,cluster10
0,4,3,1,9500,0.99175,cluster12
0.699517,0,0,0,23370,0.800217,cluster13
0.022,5,0,1,15430,0.5239,cluster5
0.415401,5,1,1,460,1.199617,cluster10
0,4,3,1,9490,0.9841,cluster12
0.709599,0,0,0,23360,0.79755,cluster13
0.097316,5,0,1,15420,0.397033,cluster5
0.597999,5,1,1,450,1.06765,cluster10
0,4,3,1,9480,0.9853,cluster12
0.709833,0,0,0,23350,0.797933,cluster13
0.097849,5,0,1,15410,0.39735,cluster5
0.42195,5,1,1,440,0.880467,cluster10
0,4,3,1,9470,0.967333,cluster12
0.710067,0,0,0,23340,0.7984,cluster13
0,0,0,0,18490,0.960333,cluster3
0.453049,5,1,1,430,0.9294,cluster10
0,4,3,1,9460,0.995933,cluster12
0.7104,0,0,0,23330,0.798833,cluster13
0,0,0,0,18480,0.959733,cluster3
0.578016,3,0,1,20400,1.55265,cluster13
0.846599,5,1,1,420,1.314733,cluster10
0,4,3,1,9450,0.989183,cluster12
0.6218,0,0,0,23320,1.03255,cluster13
0,0,0,0,18470,0.958867,cluster3
0.577116,3,0,1,20390,1.554933,cluster13
0.685399,5,1,1,410,1.13835,cluster10
0,4,3,1,9440,0.987117,cluster12
0.54625,0,0,0,23310,1.309,cluster13
0,0,0,0,18460,0.957433,cluster3
0.575183,3,0,1,20380,1.55575,cluster13
0,4,3,1,9430,0.970917,cluster12
0,0,0,0,18450,0.956233,cluster3
0.570867,3,0,1,20370,1.609667,cluster13
0,4,3,1,9420,1.01325,cluster12
0,2,2,1,5400,1.123117,cluster5
0.018582,0,0,0,18440,0.95475,cluster3
0.566233,3,0,1,20360,1.657133,cluster13
0,4,3,1,9410,0.991167,cluster12
0,2,2,1,5390,1.12215,cluster5
0.060883,0,0,0,18430,0.949033,cluster3
0.566601,3,0,1,20350,1.655617,cluster13
0,2,2,1,5380,1.131317,cluster5
0.055183,0,0,0,18420,0.94205,cluster3
0.453601,3,0,1,20340,1.870017,cluster13
0.183817,6,0,0,15500,0.273,cluster5
0,2,2,1,5370,1.123017,cluster5
0.02535,0,0,0,18410,0.935917,cluster3
0.922166,1,0,1,14400,1.09475,cluster15
0.397451,3,0,1,20330,1.96495,cluster13
0.0061,6,0,0,15490,0.5716,cluster5
0,2,2,1,5360,1.12595,cluster5
0,0,0,0,18400,0.933233,cluster3
1.37655,1,0,1,14390,1.538333,cluster17
0.400099,3,0,1,20320,1.990783,cluster13
0.00775,6,0,0,15480,0.62945,cluster5
0,2,2,1,5350,1.125083,cluster5
1.89985,1,0,1,14380,2.059167,cluster17
0.401117,3,0,1,20310,1.957633,cluster13
0.01725,6,0,0,15470,0.62875,cluster5
0,2,2,1,5340,1.121333,cluster5
2.0272,1,0,1,14370,2.192817,cluster17
0.00615,6,0,0,15460,0.618733,cluster5
0,2,2,1,5330,1.116183,cluster5
1.90448,1,0,1,14360,2.068533,cluster17
0.007233,6,0,0,15450,0.632183,cluster5
0,2,2,1,5320,1.120417,cluster5
1.24533,1,0,1,14350,1.598733,cluster15
0,6,0,0,15440,0.617733,cluster5
0,2,2,1,5310,1.114067,cluster5
1.23278,1,0,1,14340,1.59975,cluster15
0,6,0,0,15430,0.64095,cluster5
1.2446,1,0,1,14330,1.5911,cluster15
0.0072,6,0,0,15420,0.619467,cluster5
1.23848,1,0,1,14320,1.587967,cluster15
0.012366,6,0,0,15410,0.635983,cluster5
2.04733,1,0,1,14310,2.405333,cluster55
0.387466,6,2,0,5500,0.746183,cluster13
0.39475,6,2,0,5490,0.745117,cluster13
0.394133,6,2,0,5480,0.743833,cluster13
0.538584,5,0,1,14500,0.829183,cluster15
0.440699,3,3,1,13400,2.03195,cluster4
0.393751,6,2,0,5470,0.742517,cluster13
0.545917,5,0,1,14490,0.8271,cluster15
