Instance_number,Day,' Time','use [kW]','02:Dryer* [kVA]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','14:WashingMachine* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','24:CounterOutlets1* [kVA]','25:CounterOutlets2* [kVA]','26:KitchenOutlets* [kVA]',Cluster
2259,1,102000,0.964717,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2259,1,102000,0.964717,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2259,1,102000,0.964717,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2259,1,102000,0.964717,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2259,1,102000,0.964717,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2259,1,102000,0.964717,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2260,1,101900,0.928733,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2260,1,101900,0.928733,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2260,1,101900,0.928733,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2260,1,101900,0.928733,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2260,1,101900,0.928733,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2260,1,101900,0.928733,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2260,1,101900,0.928733,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2260,1,101900,0.928733,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2260,1,101900,0.928733,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2260,1,101900,0.928733,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2260,1,101900,0.928733,0.0151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2261,1,101800,0.928033,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2261,1,101800,0.928033,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2261,1,101800,0.928033,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2261,1,101800,0.928033,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2261,1,101800,0.928033,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2261,1,101800,0.928033,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2261,1,101800,0.928033,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2261,1,101800,0.928033,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2261,1,101800,0.928033,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2261,1,101800,0.928033,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2261,1,101800,0.928033,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2262,1,101700,0.944733,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2262,1,101700,0.944733,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2262,1,101700,0.944733,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2262,1,101700,0.944733,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2262,1,101700,0.944733,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2262,1,101700,0.944733,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2262,1,101700,0.944733,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2262,1,101700,0.944733,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2262,1,101700,0.944733,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2262,1,101700,0.944733,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2262,1,101700,0.944733,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2263,1,101600,0.93535,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2263,1,101600,0.93535,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2263,1,101600,0.93535,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2263,1,101600,0.93535,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2263,1,101600,0.93535,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2263,1,101600,0.93535,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2263,1,101600,0.93535,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2263,1,101600,0.93535,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2263,1,101600,0.93535,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2263,1,101600,0.93535,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2263,1,101600,0.93535,0.014967,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2264,1,101500,0.922917,0.014767,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2264,1,101500,0.922917,0.014767,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2264,1,101500,0.922917,0.014767,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2264,1,101500,0.922917,0.014767,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2264,1,101500,0.922917,0.014767,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2264,1,101500,0.922917,0.014767,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2264,1,101500,0.922917,0.014767,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2264,1,101500,0.922917,0.014767,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2264,1,101500,0.922917,0.014767,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2264,1,101500,0.922917,0.014767,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2264,1,101500,0.922917,0.014767,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2265,1,101400,0.92655,0.014867,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2265,1,101400,0.92655,0.014867,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2265,1,101400,0.92655,0.014867,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2265,1,101400,0.92655,0.014867,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2265,1,101400,0.92655,0.014867,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2265,1,101400,0.92655,0.014867,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2265,1,101400,0.92655,0.014867,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2265,1,101400,0.92655,0.014867,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2265,1,101400,0.92655,0.014867,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2265,1,101400,0.92655,0.014867,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2265,1,101400,0.92655,0.014867,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2266,1,101300,0.939483,0.014833,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2266,1,101300,0.939483,0.014833,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2266,1,101300,0.939483,0.014833,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2266,1,101300,0.939483,0.014833,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2266,1,101300,0.939483,0.014833,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2266,1,101300,0.939483,0.014833,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2266,1,101300,0.939483,0.014833,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2266,1,101300,0.939483,0.014833,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2266,1,101300,0.939483,0.014833,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2266,1,101300,0.939483,0.014833,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2266,1,101300,0.939483,0.014833,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2267,1,101200,0.928367,0.0149,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2267,1,101200,0.928367,0.0149,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2267,1,101200,0.928367,0.0149,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2267,1,101200,0.928367,0.0149,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2267,1,101200,0.928367,0.0149,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2267,1,101200,0.928367,0.0149,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2267,1,101200,0.928367,0.0149,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2267,1,101200,0.928367,0.0149,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2267,1,101200,0.928367,0.0149,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2267,1,101200,0.928367,0.0149,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
2267,1,101200,0.928367,0.0149,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster8
10048,0,3100,1.41937,0.014267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
8541,1,13800,1.07155,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
10049,0,3000,1.4579,0.014367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
10050,0,2900,1.52192,0.014367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
8543,1,13600,1.07423,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
8544,1,13500,1.08243,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
10052,0,2700,0.974933,0.0142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
8546,1,13300,0.9651,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
10054,0,2500,0.974467,0.014267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
3960,1,55900,0.989583,0.014367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
3961,1,55800,0.999033,0.014267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
10056,0,2300,0.9777,0.0143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
3964,1,55500,1.01208,0.014333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
3965,1,55400,1.02035,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
3966,1,55300,1.0082,0.0146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
6448,1,123100,0.450517,0.014267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
3967,1,55200,1.0294,0.014633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
6450,1,122900,0.4536,0.014367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
6453,1,122600,0.429467,0.014367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
1868,1,165100,1.67172,0.0148,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1868,1,165100,1.67172,0.0148,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1869,1,165000,1.65462,0.014833,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1869,1,165000,1.65462,0.014833,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
6457,1,122200,0.450417,0.014833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
1870,1,164900,1.68475,0.014833,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1870,1,164900,1.68475,0.014833,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1871,1,164800,1.66658,0.0147,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1871,1,164800,1.66658,0.0147,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1872,1,164700,1.6654,0.014733,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1872,1,164700,1.6654,0.014733,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1873,1,164600,1.6761,0.014733,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1873,1,164600,1.6761,0.014733,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1874,1,164500,1.67022,0.014833,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1874,1,164500,1.67022,0.014833,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1875,1,164400,1.65562,0.014833,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1875,1,164400,1.65562,0.014833,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1876,1,164300,1.66285,0.014833,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1876,1,164300,1.66285,0.014833,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
4358,1,232100,2.67658,0.01355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4358,1,232100,2.67658,0.01355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4358,1,232100,2.67658,0.01355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4358,1,232100,2.67658,0.01355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4358,1,232100,2.67658,0.01355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4358,1,232100,2.67658,0.01355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4358,1,232100,2.67658,0.01355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4358,1,232100,2.67658,0.01355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4358,1,232100,2.67658,0.01355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4358,1,232100,2.67658,0.01355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4358,1,232100,2.67658,0.01355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
1877,1,164200,1.66728,0.014833,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
1877,1,164200,1.66728,0.014833,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cluster14
4359,1,232000,2.68538,0.013533,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4359,1,232000,2.68538,0.013533,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4359,1,232000,2.68538,0.013533,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4359,1,232000,2.68538,0.013533,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4359,1,232000,2.68538,0.013533,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4359,1,232000,2.68538,0.013533,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4359,1,232000,2.68538,0.013533,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4359,1,232000,2.68538,0.013533,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4359,1,232000,2.68538,0.013533,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4359,1,232000,2.68538,0.013533,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4359,1,232000,2.68538,0.013533,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster5
4360,1,231900,2.22707,0.01375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
4361,1,231800,1.14055,0.014233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
4364,1,231500,1.13693,0.01395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
4365,1,231400,1.13385,0.013917,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
4366,1,231300,1.11963,0.013917,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
4367,1,231200,1.098,0.013933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
2268,1,101100,0.9289,0.014933,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2268,1,101100,0.9289,0.014933,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2268,1,101100,0.9289,0.014933,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2268,1,101100,0.9289,0.014933,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2268,1,101100,0.9289,0.014933,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2268,1,101100,0.9289,0.014933,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2268,1,101100,0.9289,0.014933,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2268,1,101100,0.9289,0.014933,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2269,1,101000,0.840983,0.015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2269,1,101000,0.840983,0.015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2269,1,101000,0.840983,0.015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2269,1,101000,0.840983,0.015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2269,1,101000,0.840983,0.015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2269,1,101000,0.840983,0.015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2269,1,101000,0.840983,0.015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2269,1,101000,0.840983,0.015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2270,1,100900,0.6403,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2270,1,100900,0.6403,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2270,1,100900,0.6403,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2270,1,100900,0.6403,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2270,1,100900,0.6403,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2270,1,100900,0.6403,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2270,1,100900,0.6403,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2270,1,100900,0.6403,0.015033,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster0
2272,1,100700,0.6178,0.015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
2276,1,100300,0.619033,0.015067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
8549,1,13000,0.968483,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
10058,0,2100,0.980233,0.0144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
8551,1,12800,0.95865,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
8553,1,12600,0.948517,0.015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
10061,0,1800,0.978367,0.014433,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,cluster14
10061,0,1800,0.978367,0.014433,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,cluster14
498,0,154100,1.4971,0.0149,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
498,0,154100,1.4971,0.0149,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
498,0,154100,1.4971,0.0149,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
498,0,154100,1.4971,0.0149,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
498,0,154100,1.4971,0.0149,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
498,0,154100,1.4971,0.0149,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
498,0,154100,1.4971,0.0149,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
498,0,154100,1.4971,0.0149,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
498,0,154100,1.4971,0.0149,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
498,0,154100,1.4971,0.0149,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
498,0,154100,1.4971,0.0149,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
10062,0,1700,0.986667,0.014433,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,cluster14
10062,0,1700,0.986667,0.014433,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,cluster14
3968,1,55100,1.02857,0.014633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster6
499,0,154000,1.51603,0.014867,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
499,0,154000,1.51603,0.014867,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
499,0,154000,1.51603,0.014867,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
499,0,154000,1.51603,0.014867,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
499,0,154000,1.51603,0.014867,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
499,0,154000,1.51603,0.014867,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
499,0,154000,1.51603,0.014867,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
499,0,154000,1.51603,0.014867,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,cluster8
