Instance_number,Day,' Time','use [kW]','02:Dryer* [kVA]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','14:WashingMachine* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','24:CounterOutlets1* [kVA]','25:CounterOutlets2* [kVA]','26:KitchenOutlets* [kVA]',Cluster
10695,1,134200,7.57492,5.06947,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,cluster14
10696,1,134100,7.60223,5.07275,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,cluster14
10697,1,134000,6.38535,4.15472,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,cluster14
10698,1,133900,1.72268,0.014433,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,cluster14
10699,1,133800,1.70998,0.014467,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,cluster14
10700,1,133700,1.72623,0.014467,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,cluster14
10701,1,133600,1.69868,0.014467,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,cluster14
10702,1,133500,1.85418,0.014733,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,cluster18
10703,1,133400,2.21555,0.014967,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,cluster18
10704,1,133300,2.1459,0.0149,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10705,1,133200,2.12152,0.014833,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10706,1,133100,2.30155,0.014667,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10707,1,133000,2.0479,0.014667,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10708,1,132900,1.73452,0.014633,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10709,1,132800,1.61907,0.014633,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10710,1,132700,1.47018,0.014467,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10711,1,132600,1.34037,0.0141,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10712,1,132500,1.37408,0.014267,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10713,1,132400,1.3201,0.014033,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10714,1,132300,1.33857,0.01405,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10715,1,132200,1.33485,0.014033,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10716,1,132100,1.34252,0.014117,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10717,1,132000,1.32478,0.014133,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10718,1,131900,1.33162,0.0143,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10719,1,131800,1.31552,0.014267,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10720,1,131700,1.28508,0.0141,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10721,1,131600,1.43002,0.014367,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10722,1,131500,1.27075,0.014167,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10723,1,131400,1.18515,0.014067,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10724,1,131300,1.2225,0.01415,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10725,1,131200,1.22368,0.014133,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10726,1,131100,1.2154,0.014067,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10727,1,131000,1.20598,0.014067,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10728,1,130900,1.35705,0.014483,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10729,1,130800,1.37255,0.014367,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10730,1,130700,1.3103,0.014067,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10731,1,130600,1.37778,0.0143,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,cluster2
10732,1,130500,1.38403,0.014333,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10733,1,130400,1.16285,0.014317,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10734,1,130300,1.10637,0.014333,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10735,1,130200,1.1007,0.014333,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10736,1,130100,1.1171,0.014333,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10737,1,130000,1.24195,0.014367,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10738,1,125900,1.48827,0.014467,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10739,1,125800,1.49958,0.0145,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10740,1,125700,1.49547,0.014383,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10741,1,125600,1.5111,0.01435,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10742,1,125500,1.50035,0.0143,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10743,1,125400,1.49577,0.0143,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10744,1,125300,1.49755,0.014333,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10745,1,125200,1.5055,0.0143,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10746,1,125100,1.48423,0.01425,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10747,1,125000,1.51495,0.014283,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10748,1,124900,1.51785,0.014283,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,cluster4
10749,1,124800,1.4918,0.014267,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,cluster14
10750,1,124700,1.28163,0.014433,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,cluster14
10751,1,124600,1.34655,0.014567,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,cluster14
10752,1,124500,1.29787,0.014533,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,cluster14
10753,1,124400,1.18618,0.014567,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster4
10754,1,124300,1.18193,0.014433,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster4
10755,1,124200,1.1498,0.014433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10756,1,124100,1.25838,0.014233,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,cluster14
10757,1,124000,1.45207,0.014333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,cluster14
10758,1,123900,1.46085,0.0143,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,cluster14
10759,1,123800,0.923183,0.014233,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,cluster14
10760,1,123700,0.924333,0.014267,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,cluster14
10761,1,123600,0.9277,0.014233,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,cluster14
10762,1,123500,0.89975,0.0143,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,cluster14
10763,1,123400,0.843883,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10764,1,123300,0.843633,0.014367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10765,1,123200,0.7654,0.014333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10766,1,123100,0.6801,0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10767,1,123000,0.684683,0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10768,1,122900,0.681183,0.014333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10769,1,122800,0.683617,0.014233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10770,1,122700,0.68105,0.014267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10771,1,122600,0.68185,0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10772,1,122500,0.698,0.014267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10773,1,122400,0.56815,0.014267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10774,1,122300,0.568,0.014233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10775,1,122200,0.586417,0.014217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10776,1,122100,0.568533,0.014267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10777,1,122000,0.574667,0.014267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10778,1,121900,0.566717,0.014167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10779,1,121800,0.57215,0.014167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10780,1,121700,0.567067,0.014167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10781,1,121600,0.567217,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10782,1,121500,0.569,0.014167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10783,1,121400,0.568167,0.014233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10784,1,121300,0.574083,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10785,1,121200,0.57805,0.014233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10786,1,121100,0.482717,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10787,1,121000,0.462617,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10788,1,120900,0.457617,0.014267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10789,1,120800,0.464833,0.014233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10790,1,120700,0.461683,0.014233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10791,1,120600,0.45985,0.014267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10792,1,120500,0.45945,0.014267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10793,1,120400,0.444883,0.014267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10794,1,120300,0.445,0.014233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10795,1,120200,0.445717,0.014367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10796,1,120100,0.44645,0.014433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10797,1,120000,0.446017,0.014433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10798,1,115900,0.446,0.014367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10799,1,115800,0.820167,0.014367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10800,1,115700,0.855583,0.014267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10801,1,115600,0.859283,0.014267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10802,1,115500,0.868867,0.014333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10803,1,115400,0.957517,0.014233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10804,1,115300,0.951067,0.014367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10805,1,115200,0.949167,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10806,1,115100,0.977317,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10807,1,115000,0.970267,0.014433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10808,1,114900,0.960017,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10809,1,114800,0.978433,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10810,1,114700,0.971717,0.014467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10811,1,114600,0.9889,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10812,1,114500,0.997817,0.014433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10813,1,114400,0.973767,0.014433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10814,1,114300,0.997983,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10815,1,114200,0.9957,0.014233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10816,1,114100,1.07415,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10817,1,114000,1.12693,0.014233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10818,1,113900,1.16792,0.014267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10819,1,113800,1.22797,0.014367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10820,1,113700,0.864517,0.014333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10821,1,113600,0.668867,0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10822,1,113500,0.67625,0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10823,1,113400,0.675217,0.014367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10824,1,113300,0.675333,0.014367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10825,1,113200,0.6726,0.014333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10826,1,113100,0.668683,0.014367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10827,1,113000,0.6695,0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10828,1,112900,0.669117,0.014367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10829,1,112800,0.669517,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10830,1,112700,0.671033,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10831,1,112600,0.672017,0.014433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10832,1,112500,0.675317,0.014433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10833,1,112400,0.679,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10834,1,112300,0.6821,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10835,1,112200,0.680333,0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10836,1,112100,0.679117,0.014167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10837,1,112000,0.67995,0.014117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10838,1,111900,0.6762,0.014083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10839,1,111800,0.678867,0.0141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10840,1,111700,0.6789,0.0141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10841,1,111600,0.67805,0.014233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10842,1,111500,0.6801,0.014167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10843,1,111400,0.680233,0.014033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10844,1,111300,0.680933,0.014067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10845,1,111200,0.682933,0.014033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10846,1,111100,0.653017,0.014067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10847,1,111000,0.569217,0.014133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10848,1,110900,0.568617,0.0141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10849,1,110800,0.569067,0.01405,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10850,1,110700,1.00703,0.01405,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10851,1,110600,1.10545,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10852,1,110500,1.1032,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10853,1,110400,1.10707,0.014033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10854,1,110300,1.00273,0.014067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10855,1,110200,0.976583,0.014033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10856,1,110100,0.976633,0.014133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10857,1,110000,0.975183,0.014133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10858,1,105900,0.974967,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10859,1,105800,0.9753,0.014233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10860,1,105700,1.21277,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10861,1,105600,1.40408,0.0141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10862,1,105500,1.3935,0.014167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10863,1,105400,1.42123,0.014133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10864,1,105300,1.38813,0.014167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10865,1,105200,1.39693,0.014167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10866,1,105100,1.42958,0.014333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10867,1,105000,1.40067,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10868,1,104900,1.41168,0.014433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10869,1,104800,1.4115,0.0145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10870,1,104700,1.40858,0.014533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10871,1,104600,1.4278,0.014533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10872,1,104500,1.4281,0.0146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10873,1,104400,1.42125,0.014533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10874,1,104300,1.42413,0.0145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10875,1,104200,1.43468,0.0146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10876,1,104100,1.43807,0.014567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10877,1,104000,1.4259,0.014533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10878,1,103900,1.47207,0.014533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10879,1,103800,1.48878,0.014533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10880,1,103700,1.53507,0.014567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10881,1,103600,1.56307,0.014567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10882,1,103500,1.1013,0.014533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10883,1,103400,1.13803,0.014433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10884,1,103300,1.20917,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10885,1,103200,1.21033,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10886,1,103100,1.20763,0.014433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10887,1,103000,1.20378,0.014433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10888,1,102900,1.20302,0.014467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10889,1,102800,1.20372,0.014467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10890,1,102700,1.20278,0.014367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10891,1,102600,1.20568,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10892,1,102500,1.20737,0.014467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10893,1,102400,1.20825,0.014433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10894,1,102300,1.21357,0.014433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10895,1,102200,1.21815,0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10896,1,102100,1.22018,0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10897,1,102000,1.2133,0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10898,1,101900,1.2119,0.014267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10899,1,101800,1.20945,0.014133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10900,1,101700,1.21223,0.014133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10901,1,101600,1.212,0.0141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10902,1,101500,1.21365,0.014067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10903,1,101400,1.21953,0.014067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10904,1,101300,1.22157,0.014033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10905,1,101200,1.22672,0.01405,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10906,1,101100,1.23047,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10907,1,101000,1.22635,0.014083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10908,1,100900,1.21673,0.014033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10909,1,100800,1.22013,0.014067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
10910,1,100700,1.21515,0.014133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
