Instance_number,Day,' Time','use [kW]','02:Dryer* [kVA]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','14:WashingMachine* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','24:CounterOutlets1* [kVA]','25:CounterOutlets2* [kVA]','26:KitchenOutlets* [kVA]',Cluster
41429,0,52900,0.273517,0.015367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41430,0,52800,0.272867,0.015333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41431,0,52700,0.322833,0.015367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41432,0,52600,0.416267,0.015467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41433,0,52500,0.759517,0.015467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41434,0,52400,0.78865,0.015467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41435,0,52300,0.794317,0.015433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41436,0,52200,0.796,0.015433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41437,0,52100,0.786533,0.0154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41438,0,52000,0.789517,0.015467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41439,0,51900,0.794733,0.0155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41440,0,51800,0.766917,0.015433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41441,0,51700,0.791267,0.0154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41442,0,51600,0.792483,0.0154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41443,0,51500,0.785317,0.015433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41444,0,51400,0.790133,0.0155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41445,0,51300,0.7934,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41446,0,51200,0.797983,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41447,0,51100,0.804233,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41448,0,51000,0.813833,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41449,0,50900,0.8099,0.015833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41450,0,50800,0.823183,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41451,0,50700,0.83865,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41452,0,50600,0.927817,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41453,0,50500,1.0967,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41454,0,50400,0.5864,0.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41455,0,50300,0.505533,0.015533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41456,0,50200,0.50845,0.015533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41457,0,50100,0.51125,0.015567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41458,0,50000,0.512967,0.015567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41459,0,45900,0.5137,0.015567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41460,0,45800,0.516017,0.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41461,0,45700,0.514183,0.015533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41462,0,45600,0.51555,0.015533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41463,0,45500,0.51465,0.015567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41464,0,45400,0.907067,0.015833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41465,0,45300,1.083133,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41466,0,45200,1.0811,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41467,0,45100,1.081583,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41468,0,45000,1.0806,0.015933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41469,0,44900,1.0816,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41470,0,44800,1.07975,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41471,0,44700,1.088833,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41472,0,44600,1.01545,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41473,0,44500,0.966983,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41474,0,44400,0.96745,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41475,0,44300,0.981733,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41476,0,44200,0.966483,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41477,0,44100,0.967483,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41478,0,44000,0.966617,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41479,0,43900,0.970183,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41480,0,43800,0.968367,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41481,0,43700,0.96625,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41482,0,43600,0.96885,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41483,0,43500,0.968967,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41484,0,43400,0.96855,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41485,0,43300,0.967967,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41486,0,43200,0.968233,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41487,0,43100,0.969067,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41488,0,43000,0.964833,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41489,0,42900,0.960617,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41490,0,42800,0.946217,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41491,0,42700,0.946067,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41492,0,42600,0.946567,0.015933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41493,0,42500,0.946583,0.015933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41494,0,42400,1.209933,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41495,0,42300,1.317183,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41496,0,42200,1.3232,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41497,0,42100,1.344517,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41498,0,42000,1.32015,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41499,0,41900,1.327117,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41500,0,41800,1.314083,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41501,0,41700,1.324133,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41502,0,41600,1.3371,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41503,0,41500,1.3235,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41504,0,41400,1.3429,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41505,0,41300,1.347767,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41506,0,41200,1.391283,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41507,0,41100,1.356733,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41508,0,41000,1.347067,0.016267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41509,0,40900,1.318,0.016267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41510,0,40800,1.358567,0.016233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41511,0,40700,1.3552,0.016167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41512,0,40600,1.35675,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41513,0,40500,1.402183,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41514,0,40400,1.466617,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41515,0,40300,1.2995,0.016167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41516,0,40200,0.963083,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41517,0,40100,0.963583,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41518,0,40000,0.967033,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41519,0,35900,0.965733,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41520,0,35800,0.973283,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41521,0,35700,0.97085,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41522,0,35600,0.972067,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41523,0,35500,0.97335,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41524,0,35400,0.971,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41525,0,35300,0.968617,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41526,0,35200,0.966317,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41527,0,35100,0.968267,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41528,0,35000,0.967017,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41529,0,34900,0.9674,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41530,0,34800,0.9673,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41531,0,34700,0.972533,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41532,0,34600,0.97545,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41533,0,34500,0.9748,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41534,0,34400,0.977467,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41535,0,34300,1.003983,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41536,0,34200,1.0789,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41537,0,34100,1.078717,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41538,0,34000,1.078317,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41539,0,33900,1.0787,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41540,0,33800,1.078483,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41541,0,33700,1.079217,0.015933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41542,0,33600,1.079283,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41543,0,33500,1.078283,0.015933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41544,0,33400,1.07835,0.015933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41545,0,33300,1.076817,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41546,0,33200,1.101467,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41547,0,33100,0.965217,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41548,0,33000,0.965683,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41549,0,32900,0.963667,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41550,0,32800,0.958733,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41551,0,32700,0.9649,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41552,0,32600,0.944367,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41553,0,32500,0.94285,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41554,0,32400,0.94245,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41555,0,32300,1.05895,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41556,0,32200,1.317333,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41557,0,32100,1.3138,0.016167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41558,0,32000,1.296383,0.016167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41559,0,31900,1.301933,0.016167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41560,0,31800,1.322217,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41561,0,31700,1.314183,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41562,0,31600,1.307933,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41563,0,31500,1.332717,0.016167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41564,0,31400,1.317583,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41565,0,31300,1.323517,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41566,0,31200,1.320833,0.016167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41567,0,31100,1.317833,0.016233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41568,0,31000,1.315767,0.016167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41569,0,30900,1.32275,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41570,0,30800,1.34725,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41571,0,30700,1.3182,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41572,0,30600,1.34095,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41573,0,30500,1.335083,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41574,0,30400,1.384867,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41575,0,30300,1.430283,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41576,0,30200,1.4937,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41577,0,30100,0.9695,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41578,0,30000,0.970083,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41579,0,25900,1.033067,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41580,0,25800,1.07155,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41581,0,25700,1.074333,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41582,0,25600,1.0782,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41583,0,25500,1.078633,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41584,0,25400,1.0762,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41585,0,25300,1.0777,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41586,0,25200,1.074983,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41587,0,25100,1.073033,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41588,0,25000,1.074367,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41589,0,24900,1.075317,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41590,0,24800,1.0746,0.016167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41591,0,24700,1.0772,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41592,0,24600,1.077917,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41593,0,24500,1.08035,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41594,0,24400,1.085,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41595,0,24300,1.08165,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41596,0,24200,1.082533,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41597,0,24100,1.081633,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41598,0,24000,1.07615,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41599,0,23900,1.07225,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41600,0,23800,1.07565,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41601,0,23700,1.0749,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41602,0,23600,1.074767,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41603,0,23500,1.076367,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41604,0,23400,1.08015,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41605,0,23300,1.082717,0.016167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41606,0,23200,1.084433,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41607,0,23100,1.084717,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41608,0,23000,1.084067,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41609,0,22900,1.08605,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41610,0,22800,1.0825,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41611,0,22700,1.07495,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41612,0,22600,1.06695,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41613,0,22500,1.061817,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41614,0,22400,1.062517,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41615,0,22300,1.061717,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41616,0,22200,1.075517,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41617,0,22100,1.381283,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41618,0,22000,1.428733,0.016233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41619,0,21900,1.438483,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41620,0,21800,1.364767,0.016267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41621,0,21700,1.306733,0.016233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41622,0,21600,1.317667,0.016233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41623,0,21500,1.322183,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41624,0,21400,1.311967,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41625,0,21300,1.3136,0.016267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41626,0,21200,1.3173,0.016233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41627,0,21100,1.310283,0.016233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41628,0,21000,1.3297,0.016233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41629,0,20900,1.316583,0.016267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41630,0,20800,1.3193,0.016267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41631,0,20700,1.320017,0.016267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41632,0,20600,1.316567,0.0163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41633,0,20500,1.33315,0.016267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41634,0,20400,1.34145,0.0163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41635,0,20300,1.370667,0.016333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41636,0,20200,1.39485,0.0163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41637,0,20100,1.4538,0.016367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41638,0,20000,1.182683,0.016267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41639,0,15900,0.970383,0.016233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41640,0,15800,0.972967,0.016233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41641,0,15700,0.9724,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41642,0,15600,0.972533,0.016233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41643,0,15500,0.976233,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
41644,0,15400,0.975183,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster6
